UserID,Username,GlobalRank,PP,Location,RegistrationDate
10323184,Flaro,9,20745.8,United States,2017-06-08 05:12:32+00:00
14800198,stone_bream,9722,8576.94,Japan,2019-07-10 12:46:03+00:00
9513980,Tartis,548,13688.5,Poland,2017-01-02 23:16:22+00:00
14970132,SaintSFT,63,17714.2,Mexico,2019-08-11 01:51:14+00:00
13206785,11iq pleer,1091,12442.1,Russian Federation,2018-10-05 18:34:37+00:00
9501251,ChillierPear,374,14370.7,United States,2016-12-31 22:34:21+00:00
11405263,Fametime,115,16573.0,United States,2017-12-25 00:59:30+00:00
10572078,aba,232,15313.1,United States,2017-07-28 02:14:42+00:00
14442548,Rimor,2673,10773.8,United States,2019-05-10 22:21:04+00:00
6585939,Arclyte,1235,12224.9,Russian Federation,2015-06-09 09:20:19+00:00
5477343,kurtis-,228,15353.4,Canada,2015-01-01 23:41:32+00:00
9767342,Flyer,1998,11303.1,Taiwan,2017-02-19 04:56:10+00:00
13218204,Polle,1630,11675.4,Denmark,2018-10-07 11:49:38+00:00
8991722,Atipir,2070,11252.5,South Korea,2016-09-13 10:33:37+00:00
14696361,Nordwjick,3588,10280.6,Türkiye,2019-06-20 21:38:15+00:00
13604256,Konetto,11274,8347.08,Russian Federation,2018-12-18 22:50:47+00:00
5182050,Bubbleman,130,16397.9,United Kingdom,2014-11-09 14:57:36+00:00
3737401,neuro,6054,9392.93,Canada,2013-12-14 21:33:06+00:00
12270069,CpxG,3260,10442.7,Kyrgyzstan,2018-05-14 16:20:13+00:00
17841979,NoWifi,3079,10535.6,United States,2020-07-24 19:04:42+00:00
8812593,RemyKo,2359,11007.0,United States,2016-08-06 22:07:37+00:00
3213239,flaven,865,12836.5,France,2013-08-30 15:33:24+00:00
14100781,cyanai,1636,11671.7,Poland,2019-03-15 16:16:03+00:00
10760701,Hexikey,127,16410.4,Belgium,2017-08-30 14:25:36+00:00
19887342,OKyHb_B_CyI7E,566,13640.6,Russian Federation,2020-12-17 09:34:08+00:00
9975427,Dwagon,952,12647.3,China,2017-03-30 15:18:55+00:00
612898,nick1324,90,17030.1,Canada,2010-12-21 07:45:33+00:00
2694475,kyle,767,13087.3,Canada,2013-05-24 04:14:54+00:00
12995368,-Axolotl,3671,10242.4,United States,2018-08-29 20:13:57+00:00
12260184,-Koda,970,12614.2,United States,2018-05-12 22:16:18+00:00
11405734,Bijou Koseki,5271,9629.14,Peru,2017-12-25 03:50:28+00:00
11749569,Grippeh,1757,11540.4,Sweden,2018-02-15 18:35:27+00:00
2367495,Hellbeak,1805,11498.1,Chile,2013-02-14 23:09:25+00:00
9974314,NaFish,4714,9816.26,Indonesia,2017-03-30 09:54:03+00:00
11918602,Breast,10019,8534.77,Malaysia,2018-03-16 13:22:32+00:00
6155320,KomachiBaka,1455,11877.3,Russian Federation,2015-03-14 14:35:30+00:00
9984244,garab1k,2658,10785.0,Russian Federation,2017-04-01 09:28:09+00:00
7249261,Taldux,7678,8970.0,Albania,2015-10-18 16:59:08+00:00
11349288,Raylo121,,0,Russian Federation,2017-12-16 12:04:49+00:00
10486062,Sunwraith,426,14136.6,United States,2017-07-10 21:44:32+00:00
14083285,Kurlsu,2592,10833.4,Russian Federation,2019-03-12 09:41:03+00:00
9723127,ChaiPhukChep,514,13794.8,Thailand,2017-02-11 14:46:29+00:00
11021073,baoo,516,13790.6,Vietnam,2017-10-18 14:59:06+00:00
5242158,[Crz]Makii,1532,11786.0,China,2014-11-21 11:59:40+00:00
4939107,dima dns,3245,10449.2,Russian Federation,2014-09-17 09:49:33+00:00
12975612,My Angel Bawe,3733,10216.7,Spain,2018-08-26 21:26:38+00:00
3213430,Graguan,3575,10286.1,United States,2013-08-30 16:14:00+00:00
1027645,- Asriel -,8349,8826.52,Germany,2011-08-13 18:15:09+00:00
3410997,PostScr1pt,14903,7881.55,South Korea,2013-10-11 09:01:06+00:00
5315077,vdc,4376,9952.77,Philippines,2014-12-05 13:26:49+00:00
754792,koral,1685,11611.6,United States,2011-03-23 00:38:10+00:00
6231292,lous,9046,8693.97,Malaysia,2015-03-28 08:25:31+00:00
16626263,hiyah,2232,11116.3,United States,2020-04-06 04:11:32+00:00
7153533,onkar,5505,9553.34,Canada,2015-09-27 22:06:06+00:00
15271985,AHotDawg,2793,10711.0,Malaysia,2019-09-29 11:46:51+00:00
8165181,revoh,1396,11979.3,United States,2016-03-28 15:08:22+00:00
3521482,Willy,676,13301.1,United States,2013-10-31 01:20:29+00:00
20120615,Pipipupu997,76,17334.6,Argentina,2020-12-31 00:03:44+00:00
17663666,flyond,4636,9840.13,Hong Kong,2020-07-09 05:02:28+00:00
8150535,Fejlan,5571,9536.16,Sweden,2016-03-25 23:23:21+00:00
3394696,Salvotore,2775,10723.0,Thailand,2013-10-07 10:38:03+00:00
8226107,Chiyuu,934,12672.4,Malaysia,2016-04-09 13:15:47+00:00
15184992,Summer_Ouo,10685,8434.77,Taiwan,2019-09-14 16:39:30+00:00
7457788,DeathHydra,3837,10176.0,Indonesia,2015-11-23 09:16:10+00:00
9088637,fireblaze3028,567,13639.8,Canada,2016-10-05 23:55:08+00:00
2321050,kanocchi,805,13001.7,Chile,2013-02-01 04:32:44+00:00
10959013,SiKKr,15655,7797.89,Romania,2017-10-06 13:23:42+00:00
8666421,thacer,14985,7869.85,Brazil,2016-07-06 16:18:53+00:00
6133101,Arakii,425,14141.7,France,2015-03-09 17:35:12+00:00
16870029,vljoy209,387,14334.5,Russian Federation,2020-04-27 13:05:55+00:00
14388839,GabberSS,8874,8725.36,Philippines,2019-05-03 02:39:10+00:00
6216284,aokana,890,12802.8,Spain,2015-03-25 15:17:28+00:00
2199427,MioMilo,1099,12430.6,Philippines,2012-12-20 17:10:29+00:00
12601090,Celestialer,4932,9740.46,Singapore,2018-07-06 01:55:47+00:00
18357479,jykca,98427,4774.47,Canada,2020-09-03 00:59:55+00:00
2094566,FGSky,112,16589.9,Morocco,2012-11-15 22:59:19+00:00
8484892,vekt0r,5861,9444.42,United States,2016-05-30 18:29:12+00:00
9027651,kirndy,8506,8793.27,Russian Federation,2016-09-21 16:50:13+00:00
8291141,egaSyeliR,500,13851.8,United States,2016-04-21 01:44:37+00:00
7477458,Jordan The Bear,481,13906.6,Australia,2015-11-27 09:52:55+00:00
2198995,Minecraft570,1762,11536.0,Hong Kong,2012-12-20 13:46:44+00:00
8457202,layne,5272,9627.68,United States,2016-05-25 14:02:53+00:00
10822717,Accelerator,2215,11132.6,Israel,2017-09-10 04:35:58+00:00
7295276,_Suyong,10751,8426.48,South Korea,2015-10-23 11:02:22+00:00
21811804,Akuma no Tenshi,746,13131.5,Austria,2021-03-14 20:02:42+00:00
11967146,teach to play,613,13495.1,Kazakhstan,2018-03-24 17:24:05+00:00
8631281,azaz08967565,832,12921.9,Russian Federation,2016-06-29 10:29:35+00:00
9367683,Phel,9585,8600.08,Colombia,2016-12-04 04:22:53+00:00
13802569,Kimchisshi,6740,9200.38,United States,2019-01-21 01:09:35+00:00
3929529,mniminwoo,697,13253.1,United States,2014-01-25 19:40:35+00:00
9211305,OctopuSSX,1033,12517.0,Russian Federation,2016-11-01 12:05:17+00:00
15145155,ielia,14584,7917.1,United Kingdom,2019-09-07 19:30:00+00:00
6925441,jiaxunjason,10484,8466.65,Canada,2015-08-13 20:30:25+00:00
6752116,Arraxey,1736,11552.5,United States,2015-07-11 22:47:36+00:00
1427407,- Phantasma -,1644,11657.0,Thailand,2012-02-27 07:54:37+00:00
1371974,Teppi,2804,10704.9,Austria,2012-02-02 16:24:31+00:00
9894718,Svizza,11142,8368.26,Sweden,2017-03-14 17:32:42+00:00
12667143,Rykic,601,13537.3,United States,2018-07-16 10:52:20+00:00
15389454,tyty5180,1796,11510.2,Israel,2019-10-20 10:12:34+00:00
10199656,Jo Yuri,3231,10455.6,Brazil,2017-05-13 20:35:36+00:00
9704802,zekk,574,13623.4,Italy,2017-02-07 20:08:14+00:00
12324616,Pristine,14868,7885.64,United States,2018-05-24 02:48:16+00:00
10937890,yukinasimp,1353,12043.3,United States,2017-10-02 02:42:30+00:00
10973116,Miguen,2441,10937.4,Germany,2017-10-08 15:56:19+00:00
7225339,fybeth,1591,11716.5,Lithuania,2015-10-13 17:03:15+00:00
12655483,sian2005,48892,5931.58,Netherlands,2018-07-14 18:05:05+00:00
17958667,FelixSosa,2175,11164.2,United States,2020-08-03 12:42:57+00:00
9367417,-Ryn-,14957,7872.58,Vietnam,2016-12-04 03:13:55+00:00
7023000,Finana Ryugu,11035,8385.32,United States,2015-09-01 01:55:22+00:00
3621226,Kamykazi,873,12829.3,United States,2013-11-19 06:12:53+00:00
7979597,KirbyTwister,2143,11193.6,Ukraine,2016-02-22 12:46:12+00:00
12988448,Blad_D,1481,11844.1,Germany,2018-08-28 18:57:23+00:00
12130906,[ Master ],65,17685.1,Thailand,2018-04-21 14:17:21+00:00
12942073,Miyes,89081,4941.98,China,2018-08-22 05:43:07+00:00
20761711,Laser__,1619,11693.0,Canada,2021-02-02 00:39:51+00:00
13621727,Flemes,2078,11245.2,Norway,2018-12-21 22:15:19+00:00
18598040,micro,6618,9230.93,United States,2020-09-20 20:46:12+00:00
15333140,[Shua],8527,8788.43,Philippines,2019-10-10 12:25:34+00:00
5414124,Auxuelus,3480,10327.5,Malaysia,2014-12-24 15:28:28+00:00
9548981,K1ngg_,132628,4254.23,Mexico,2017-01-08 21:29:06+00:00
9331403,karomi,258,15082.3,United States,2016-11-26 22:04:33+00:00
12474947,hayakawa yuiko,1733,11553.6,Kazakhstan,2018-06-15 12:41:08+00:00
5271371,Lexion,1692,11599.2,Hungary,2014-11-26 16:44:20+00:00
12571145,120-cell,2917,10628.5,Germany,2018-06-30 21:08:13+00:00
6763434,dwxl,3469,10332.7,China,2015-07-14 03:09:04+00:00
3145033,Hundur,1317,12104.2,Norway,2013-08-17 22:10:10+00:00
9984860,Yue0429,11352,8335.78,Taiwan,2017-04-01 11:56:50+00:00
12784319,Fault,10570,8452.2,Australia,2018-08-02 12:31:10+00:00
19577872,Reisen-Desu,1707,11586.9,China,2020-11-28 12:04:55+00:00
11610772,MakiDonalds,511,13810.6,Portugal,2018-01-24 17:51:59+00:00
2303856,Wieran,566,13641.3,Canada,2013-01-27 07:01:22+00:00
13923642,ProtyG,13233,8082.74,Germany,2019-02-12 09:49:03+00:00
4113311,Rayter-,12560,8169.26,Taiwan,2014-03-08 07:00:46+00:00
12967587,Swizzy,4552,9874.48,United States,2018-08-25 20:43:26+00:00
4279650,5joshi,2496,10897.7,Belgium,2014-04-18 13:16:43+00:00
21207816,Ryan Butler,124,16452.6,United States,2021-02-19 03:05:41+00:00
16396650,Ayamaki,3560,10292.7,Vietnam,2020-03-14 01:42:32+00:00
13436602,kktova,94406,4845.14,Russian Federation,2018-11-17 17:16:01+00:00
10712019,StormBrightNess,4830,9775.9,Israel,2017-08-22 10:44:30+00:00
8929394,Ariu,5030,9707.25,France,2016-08-30 16:51:58+00:00
11749789,Arancino,477,13924.4,Italy,2018-02-15 19:16:36+00:00
15429779,Lugost Angel,70541,5328.27,Vietnam,2019-10-27 07:54:54+00:00
12200180,cozyin,9907,8550.2,Netherlands,2018-05-02 19:00:02+00:00
14684430,Ievi-,2236,11112.5,Türkiye,2019-06-18 18:15:22+00:00
8914317,shiyumi,1193,12285.5,Kazakhstan,2016-08-27 18:05:19+00:00
8926244,Kahli,1122,12389.2,United States,2016-08-30 00:18:10+00:00
10910261,Hu_Ai,14272,7953.83,Malaysia,2017-09-27 10:03:59+00:00
11533034,ballong,4371,9955.08,Sweden,2018-01-12 19:15:44+00:00
8266808,[Boy]DaLat,2459,10925.2,Vietnam,2016-04-16 14:48:20+00:00
23116024,AsheBradley,102404,4707.13,Brazil,2021-05-02 13:30:27+00:00
13597647,Referee,10081,8526.76,United States,2018-12-17 18:20:59+00:00
13237266,zAlfredo,13290,8077.31,United States,2018-10-11 01:30:54+00:00
5256529,Nitroz,4735,9810.92,Sweden,2014-11-23 15:36:14+00:00
7940696,pundice,743,13138.9,Mexico,2016-02-15 03:20:50+00:00
19803457,Hygeio,10491,8465.57,United States,2020-12-12 05:40:48+00:00
9936804,N i c o,2561,10855.3,United Kingdom,2017-03-22 19:19:59+00:00
12484908,Traz,2500,10895.5,France,2018-06-16 23:04:26+00:00
12634710,Kexrus,4265,10005.1,Philippines,2018-07-11 12:16:46+00:00
18983,Doomsday,2293,11071.6,United Kingdom,2008-07-23 22:08:04+00:00
14090438,UnveiledGolem,8666,8762.95,Netherlands,2019-03-13 18:02:34+00:00
10415929,Chrystian,5917,9431.87,Brazil,2017-06-26 17:28:01+00:00
11688228,updraft,4329,9977.02,Vietnam,2018-02-05 14:18:55+00:00
17684409,ValeAsterisk,10307,8492.96,United States,2020-07-11 00:15:46+00:00
9783155,NieTheDie,1289,12143.0,Poland,2017-02-22 12:18:12+00:00
9923423,RageMuffin,836,12907.1,United States,2017-03-19 21:37:56+00:00
4696315,Skyrovania,715,13211.1,Netherlands,2014-07-24 16:55:15+00:00
7739540,Justice,2484,10908.1,United States,2016-01-12 02:12:05+00:00
14447065,Hidero_,5879,9440.36,Australia,2019-05-11 11:49:19+00:00
9999425,wapple,14198,7965.01,United States,2017-04-04 01:33:58+00:00
7751574,KiroSupp2,61262,5558.21,Russian Federation,2016-01-14 08:07:02+00:00
15676983,HiddenDagger,1627,11682.7,United States,2019-12-03 00:44:09+00:00
20971891,AbbeyChan6203,36049,6428.52,Hong Kong,2021-02-10 14:58:42+00:00
12304513,sponny,141052,4140.5,Australia,2018-05-20 13:42:15+00:00
9377844,Dulphin,11974,8247.45,United States,2016-12-06 02:35:44+00:00
15246709,WontonSauce,26357,6939.71,United States,2019-09-25 07:05:39+00:00
12259804,hool,1990,11306.7,Germany,2018-05-12 21:00:20+00:00
20802654,highwave-vortex,126734,4336.69,United Kingdom,2021-02-03 19:47:39+00:00
4388347,striFE36,3122,10509.3,China,2014-05-13 08:25:15+00:00
9350560,LynVA,3413,10359.8,Canada,2016-11-30 23:35:09+00:00
10335625,LogiDASH,3157,10488.9,Russian Federation,2017-06-10 17:28:52+00:00
21967,Adrean,10251,8502.03,France,2008-08-01 20:37:36+00:00
10350809,iamanewb,15854,7774.54,United States,2017-06-13 19:50:31+00:00
13064031,EndmeKov,12672,8155.47,Luxembourg,2018-09-09 15:08:40+00:00
15424137,MPDisplay,8798,8736.59,Philippines,2019-10-26 14:08:11+00:00
7127792,dumtea,27476,6873.12,United States,2015-09-23 00:44:34+00:00
11973981,lightwine,366,14406.6,Sweden,2018-03-25 17:54:23+00:00
30986946,oreguinho,103108,4696.12,Brazil,2022-08-10 14:19:49+00:00
3872987,-raizen-,553,13677.8,France,2014-01-14 21:29:26+00:00
14760962,Lutschkas,22732,7182.53,Germany,2019-07-02 17:32:16+00:00
9027514,tingirmin,12160,8223.05,Türkiye,2016-09-21 16:12:46+00:00
17761366,kirills06,17594,7600.78,Russian Federation,2020-07-17 19:14:00+00:00
11680054,Kevorc,7677,8970.51,Canada,2018-02-04 05:58:34+00:00
12654242,DanFi,9705,8580.14,Russian Federation,2018-07-14 14:06:04+00:00
4695299,skyapple,6226,9344.0,Hong Kong,2014-07-24 11:47:59+00:00
14220857,_cloudinn,5588,9532.22,Argentina,2019-04-05 20:28:32+00:00
11222462,MAKC0H,3817,10184.8,Russian Federation,2017-11-24 19:37:16+00:00
4170932,Red_Pixel,226,15371.1,Russian Federation,2014-03-22 05:45:16+00:00
16522589,Teppi Fangirl,11962,8249.6,Austria,2020-03-27 11:20:41+00:00
11132170,Modems,194177,3540.23,Poland,2017-11-09 06:52:38+00:00
15672460,Galactic Shift,6282,9329.46,Russian Federation,2019-12-02 08:48:47+00:00
9633533,kombo_raif,7333,9050.53,Maldives,2017-01-25 12:33:20+00:00
11317547,Luccachu,1568,11744.0,Brazil,2017-12-10 19:15:48+00:00
11645855,Verdigris,11245,8351.59,Peru,2018-01-30 00:18:42+00:00
16799786,Freqing,2968,10599.1,United States,2020-04-21 01:27:32+00:00
2754924,RedKing,10662,8438.74,United Kingdom,2013-06-05 10:27:23+00:00
11357147,akinami,1233,12226.3,Russian Federation,2017-12-17 12:19:16+00:00
2012039,nautzz,2090,11232.2,Sweden,2012-10-20 21:29:27+00:00
13827978,Kuranami_Kazu,85940,5000.6,Germany,2019-01-25 18:22:22+00:00
5568835,Slay_conceit,19258,7450.58,China,2015-01-10 11:25:28+00:00
18750748,Shogeki,20901,7318.21,United States,2020-10-02 20:46:12+00:00
4140055,_Kate,30901,6681.53,Taiwan,2014-03-15 02:25:05+00:00
10801246,Yookina_,134934,4222.21,Malaysia,2017-09-06 11:30:50+00:00
665148,sigmadroid,13138,8094.17,Mexico,2011-01-28 01:57:19+00:00
16858397,kanagava,6792,9182.28,Russian Federation,2020-04-26 10:31:41+00:00
6898948,Watr,4538,9883.52,United States,2015-08-08 16:53:07+00:00
8070299,Khang4,3391,10371.8,United States,2016-03-10 23:12:41+00:00
16094871,hvke,560,13658.7,Vietnam,2020-01-31 15:16:38+00:00
2272413,Esemoka,1645,11655.4,Poland,2013-01-16 10:42:14+00:00
9694973,olamin,4135,10053.8,Czechia,2017-02-05 17:20:00+00:00
10962678,clx,122238,4401.51,United States,2017-10-07 01:58:14+00:00
18212788,RAiMEi_BOTTliUM,10071,8528.48,Japan,2020-08-23 09:57:14+00:00
15197446,InfraGhozt,23041,7161.91,Sweden,2019-09-16 16:23:51+00:00
15293336,Maopo,4447,9921.7,Malaysia,2019-10-03 12:05:46+00:00
4982690,dragonsaga,8303,8835.77,Türkiye,2014-09-28 18:51:53+00:00
11835551,dolbaeb,102552,4704.63,Russian Federation,2018-03-02 13:23:35+00:00
3999831,_ Freedom _,1628,11677.4,Vietnam,2014-02-11 15:02:20+00:00
13190161,Limu,1817,11487.8,Finland,2018-10-02 15:20:25+00:00
10912688,lucker,3401,10368.2,Czechia,2017-09-27 19:36:23+00:00
11446219,-Misaka Mikoto-,29392,6761.78,Chile,2017-12-30 19:12:15+00:00
10919861,murun_,2466,10921.9,Mongolia,2017-09-29 11:35:06+00:00
6085753,Zyaqix,4115,10060.1,Hungary,2015-02-28 17:50:53+00:00
3441616,Clarity,662,13346.5,United States,2013-10-17 23:24:57+00:00
4899393,PAJWOJ,2825,10690.4,Poland,2014-09-07 15:24:44+00:00
12067984,Zetako,5699,9496.35,United States,2018-04-11 00:18:42+00:00
11540070,xootynator3,15337,7834.87,Argentina,2018-01-13 17:43:59+00:00
10825812,Yasui,2259,11095.7,Germany,2017-09-10 15:04:47+00:00
11554464,MintyDude,1804,11499.1,United Kingdom,2018-01-15 18:15:17+00:00
4087422,Cornfield,2018,11288.9,United Kingdom,2014-03-01 16:57:16+00:00
9604150,mindblock,1361,12031.6,Russian Federation,2017-01-19 19:48:34+00:00
11357673,MarcelSvK,600,13545.9,Slovakia,2017-12-17 13:47:53+00:00
9364696,Malach,3833,10177.0,Denmark,2016-12-03 17:34:25+00:00
11811036,SIGMA MALE,46246,6023.04,Peru,2018-02-25 21:08:31+00:00
7361815,cavoeboy,2325,11043.0,Netherlands,2015-11-03 22:45:46+00:00
7852852,vo_ine,3622,10263.7,South Korea,2016-01-30 13:34:04+00:00
5283014,cmayN,4461,9914.57,United States,2014-11-29 02:28:01+00:00
23694956,Busaemon66,5079,9690.45,Japan,2021-05-27 10:38:40+00:00
19236903,Sakura Nenecchi,485,13896.2,Italy,2020-11-07 07:54:32+00:00
9674143,Defex,11714,8281.1,United Kingdom,2017-02-02 00:37:18+00:00
6764293,Frostwizard,5445,9569.79,South Africa,2015-07-14 08:10:13+00:00
8433636,MAURICIO ROBLOX,1460,11871.0,Spain,2016-05-20 21:59:56+00:00
18086177,raulsasaki,20113,7381.68,Ecuador,2020-08-13 16:34:09+00:00
11490085,Rail,1314,12106.5,New Zealand,2018-01-06 07:10:58+00:00
17782643,Jokupoika24,11564,8300.88,Finland,2020-07-19 16:54:09+00:00
3162076,fooooooood,13340,8070.93,United States,2013-08-21 06:01:29+00:00
11709828,CEPErA nuPAT,248631,3079.92,Russian Federation,2018-02-09 10:50:41+00:00
8529128,Victoor,531,13746.1,Poland,2016-06-08 21:21:25+00:00
8170186,TWOJA STARA,807,12999.5,Germany,2016-03-29 15:32:23+00:00
6842477,Verneo,3299,10424.6,Russian Federation,2015-07-28 20:54:43+00:00
10748381,sladkoru,1852,11453.4,Russian Federation,2017-08-28 15:07:47+00:00
18349586,AuroraDieu,35658,6446.26,Vietnam,2020-09-02 12:09:16+00:00
14177677,genetics abuser,12932,8121.49,Canada,2019-03-29 02:13:36+00:00
7639453,sofuraabu,6214,9348.31,Netherlands,2015-12-26 16:22:38+00:00
13023754,HuuhKaja,103883,4683.32,Finland,2018-09-02 20:40:19+00:00
17965404,Kiino,12885,8127.17,Canada,2020-08-04 00:23:11+00:00
18889109,OracleOnOSU,113131,4537.03,Indonesia,2020-10-14 14:08:47+00:00
6499896,Barnabas,3978,10119.9,Hungary,2015-05-22 15:26:07+00:00
16083856,F3n1X,4152,10046.0,Israel,2020-01-29 20:40:02+00:00
10853878,Louis Marble,61423,5554.03,Singapore,2017-09-16 08:04:30+00:00
15745271,N4me,11235,8352.79,Argentina,2019-12-12 19:57:36+00:00
31042682,Fuuneral,43772,6112.07,Malaysia,2022-08-16 13:07:31+00:00
689997,captin1,6743,9197.43,United States,2011-02-12 04:06:08+00:00
14054383,Bingo6,4510,9898.35,Germany,2019-03-07 15:14:47+00:00
14089530,rbk,41100,6213.56,Ireland,2019-03-13 14:57:28+00:00
9586445,kailburn,10894,8407.08,South Korea,2017-01-16 04:10:22+00:00
11626318,Reused,47,18553.2,United States,2018-01-27 03:18:25+00:00
12405608,catofgamer,140129,4152.85,Vietnam,2018-06-04 09:46:10+00:00
19655898,Odracir_,61553,5550.42,Vietnam,2020-12-03 08:01:42+00:00
15769839,HulkSmash,13647,8034.58,United States,2019-12-16 00:35:01+00:00
8128670,star1322,628,13425.3,Türkiye,2016-03-21 18:56:00+00:00
25785218,Pixelliorg,64610,5471.38,Switzerland,2021-09-09 08:39:59+00:00
10278329,IMPRESSIVE BEAR,1922,11380.7,Ireland,2017-05-29 21:40:08+00:00
7586334,StreamKey,7445,9025.16,Argentina,2015-12-17 15:04:07+00:00
4601608,Sparkxei,1197,12283.6,Austria,2014-07-01 19:15:15+00:00
7133687,Shurgot,28900,6789.33,Ukraine,2015-09-24 11:02:53+00:00
21644645,worst ro player,2653,10787.3,Romania,2021-03-08 11:29:12+00:00
12479148,shiroude,289,14851.4,Brazil,2018-06-16 03:13:34+00:00
27761185,vortexta,107177,4631.45,Australia,2021-12-16 22:37:04+00:00
17304335,raimu123,1410,11955.8,Japan,2020-06-06 13:24:43+00:00
10702232,milo Penguin,11629,8292.52,Malaysia,2017-08-20 14:09:06+00:00
8234160,Gokateigo,14543,7921.31,France,2016-04-10 12:19:56+00:00
18973222,saykk,456,14015.4,Australia,2020-10-21 07:45:57+00:00
8929490,Popstar69,5780,9472.57,United Kingdom,2016-08-30 17:12:32+00:00
2425779,Penoreri-,2464,10922.4,South Korea,2013-03-07 07:26:31+00:00
11557281,aeong,9513,8614.21,United States,2018-01-16 05:19:45+00:00
13238024,krakenlord420,15581,7805.8,Thailand,2018-10-11 06:42:11+00:00
5382216,Shikke,1705,11587.3,Uruguay,2014-12-18 22:51:27+00:00
11790672,zados,565,13641.9,United States,2018-02-22 18:08:40+00:00
23651190,[MaiCha],131934,4263.64,Taiwan,2021-05-25 11:47:42+00:00
694480,Hakumo Ai,13400,8063.69,China,2011-02-14 14:19:00+00:00
9924464,Sordruther,1556,11758.3,Brazil,2017-03-20 03:59:36+00:00
17474128,imducnhat,124982,4361.7,Vietnam,2020-06-21 16:37:57+00:00
13579785,xxcacadepombo,38888,6302.78,Brazil,2018-12-14 20:33:57+00:00
14202931,-Keiko,5751,9479.59,United States,2019-04-02 12:02:10+00:00
7274162,Daanbe,63150,5507.68,Germany,2015-10-20 13:41:03+00:00
12999285,ohshitweeb,4412,9936.76,Malaysia,2018-08-30 12:10:41+00:00
12902063,Francois,1296,12134.3,France,2018-08-16 19:19:17+00:00
15387556,Mike Hawk,5458,9565.76,Australia,2019-10-20 01:39:44+00:00
23180405,Meagan,54045,5763.57,Australia,2021-05-05 07:19:56+00:00
10316438,J ],1558,11757.5,Switzerland,2017-06-06 17:19:42+00:00
1545031,NerO,1563,11750.1,France,2012-04-19 20:52:25+00:00
16474268,tepax_,4023,10100.1,Spain,2020-03-22 11:29:45+00:00
3245206,Ascaveth,10100,8524.26,Indonesia,2013-09-06 13:51:07+00:00
18101161,Valentine_,6600,9234.47,United States,2020-08-14 20:01:52+00:00
