UserID,Username,GlobalRank,PP,Location,RegistrationDate
12036243,Inchainz,475,13931.4,Russian Federation,2018-04-05 15:12:53+00:00
8914929,luvouva,3196,10475.0,United States,2016-08-27 20:07:32+00:00
11715109,AlmightyDoor,762,13103.8,United States,2018-02-10 03:19:21+00:00
9820792,Nightlywind,910,12724.0,Germany,2017-03-01 19:21:57+00:00
4637369,Petit,496,13861.4,South Korea,2014-07-10 08:28:58+00:00
16227745,F2X,464,13962.9,Hong Kong,2020-02-19 10:34:55+00:00
10224047,Emerald Ages,5363,9597.75,United States,2017-05-19 02:20:37+00:00
9737185,ch0co,8032,8894.3,South Korea,2017-02-13 15:38:54+00:00
4740837,squarem,10626,8444.01,Poland,2014-08-03 14:43:05+00:00
11604978,luciano,49,18394.3,Netherlands,2018-01-23 18:12:52+00:00
9665206,kirby mix,390,14321.3,Canada,2017-01-31 03:24:44+00:00
7154358,Cuckweezy,1093,12440.4,United States,2015-09-28 03:17:28+00:00
7817539,maciek,666,13329.9,Poland,2016-01-24 09:51:49+00:00
2787415,MrPotato,1176,12320.6,Israel,2013-06-11 10:23:31+00:00
13798649,Ben_Kir,918,12705.3,Kazakhstan,2019-01-20 12:14:10+00:00
10223298,VitorSkull,374,14370.9,Brazil,2017-05-18 21:38:43+00:00
11267857,Jimarrah,1224,12238.7,Canada,2017-12-02 17:12:37+00:00
5136821,AR9,4206,10029.7,Panama,2014-11-01 03:36:37+00:00
4316633,Saika0k1,1395,11979.4,Sweden,2014-04-26 16:56:47+00:00
10459580,Kagami,5046,9703.41,Argentina,2017-07-05 16:07:34+00:00
8364754,waste-,1966,11332.9,Norway,2016-05-06 14:02:28+00:00
3215487,Yellow-,520,13781.7,Singapore,2013-08-31 02:32:32+00:00
7101953,MAKCOH,974,12604.7,Russian Federation,2015-09-17 19:03:51+00:00
12839095,showerpiss,1652,11648.7,Australia,2018-08-10 08:25:24+00:00
15346564,fentanylseeker,1466,11861.4,Spain,2019-10-12 16:12:45+00:00
1860489,_Shield,135,16338.9,Taiwan,2012-08-21 15:10:18+00:00
7640581,Lexonox,3091,10528.9,France,2015-12-26 20:05:41+00:00
11070577,FAW,3959,10127.0,Indonesia,2017-10-28 03:00:08+00:00
11142471,TilerXk,10717,8431.04,Poland,2017-11-11 06:33:54+00:00
5919819,Woofel,327,14642.5,Canada,2015-02-09 00:05:05+00:00
7165477,Ryuzaki,498,13858.8,Italy,2015-09-30 18:24:50+00:00
2395405,MAREK MARUCHA,467,13951.9,Poland,2013-02-23 16:35:32+00:00
11129041,XiaoMyMommy,25635,6984.22,France,2017-11-08 13:03:25+00:00
23303515,Dugyy,2699,10755.7,Slovakia,2021-05-10 12:26:35+00:00
8925266,Haadez,325,14666.0,Finland,2016-08-29 19:59:30+00:00
6574823,siina,181,15818.0,Japan,2015-06-07 00:46:00+00:00
9924405,Raoul,2435,10942.9,United States,2017-03-20 03:33:39+00:00
7774197,Endura,757,13110.3,Russian Federation,2016-01-17 15:39:35+00:00
11170841,-Wum-,1108,12412.4,France,2017-11-15 20:43:52+00:00
15846736,-Jayden,22039,7230.53,Germany,2019-12-26 14:46:11+00:00
11374306,[ EnnA ],3891,10155.2,South Korea,2017-12-20 10:20:39+00:00
9929781,EvilGamings,64221,5482.04,Estonia,2017-03-21 09:56:42+00:00
7908994,dlwlrma-,229,15351.5,Singapore,2016-02-09 06:29:42+00:00
6367247,chungis,9597,8598.89,United States,2015-04-25 02:45:40+00:00
6567244,Yes,24982,7027.03,Finland,2015-06-05 17:05:11+00:00
10038930,Kucheryavyy,3185,10479.6,Russian Federation,2017-04-12 10:36:23+00:00
12537417,Hydrole,5569,9536.53,United States,2018-06-25 05:08:47+00:00
8408501,Bread_Instead,2942,10611.1,United States,2016-05-15 18:37:37+00:00
6668666,Cappy,214,15482.2,United States,2015-06-26 07:06:59+00:00
12487726,sumyeon,9889,8552.83,Canada,2018-06-17 11:39:09+00:00
2214428,takoz53,302,14778.7,Germany,2012-12-25 18:54:23+00:00
8935379,Tony 2,729,13169.1,United States,2016-08-31 22:29:16+00:00
7790974,Ryzeren,360,14457.7,United States,2016-01-20 04:58:12+00:00
11944118,Aer Haed,141582,4133.32,Germany,2018-03-20 15:24:14+00:00
9276293,EzChock,500,13856.3,United States,2016-11-15 02:31:19+00:00
12353810,nanolini,276,14939.7,Norway,2018-05-28 16:18:10+00:00
11395961,jstyn,10195,8509.27,United States,2017-12-23 16:06:37+00:00
9507985,dyl,1802,11501.4,Netherlands,2017-01-02 01:22:20+00:00
9003832,Woopak,15893,7770.31,Italy,2016-09-16 11:44:45+00:00
6612642,mikatsu,1207,12266.6,Türkiye,2015-06-14 12:10:22+00:00
10569535,Nitram,997,12568.0,Lithuania,2017-07-27 14:41:31+00:00
2553519,Camberos,248,15191.7,Mexico,2013-04-18 21:43:59+00:00
11843859,TacosCordoba,1062,12485.0,France,2018-03-03 16:23:22+00:00
5623529,Grantorio,4402,9941.65,Singapore,2015-01-15 10:03:50+00:00
8431549,walle,3105,10519.8,Vietnam,2016-05-20 15:22:57+00:00
4752123,Remyuu,396,14293.3,Germany,2014-08-05 22:14:38+00:00
6024502,Negaces,740,13152.3,Chile,2015-02-18 02:29:51+00:00
10447058,dakiwii,53966,5765.62,Peru,2017-07-03 02:40:06+00:00
14548572,HG-Gaming,13942,7999.78,United Arab Emirates,2019-05-26 15:41:13+00:00
12110337,Binninja,2475,10911.3,Philippines,2018-04-18 02:51:25+00:00
17449596,Cerelydra,15077,7862.47,Germany,2020-06-19 12:25:25+00:00
13534941,yatoyaboku123,138713,4171.63,Türkiye,2018-12-05 18:49:39+00:00
12404210,Kekai,5498,9555.68,United States,2018-06-04 03:03:47+00:00
11324949,_kioshi,6981,9130.41,Russian Federation,2017-12-12 05:15:12+00:00
4859362,steved,20042,7387.34,Thailand,2014-08-29 16:40:41+00:00
9508600,wukioh,1372,12017.1,Canada,2017-01-02 03:50:31+00:00
24341904,BLVCKLEO,93094,4868.87,Mexico,2021-06-29 00:28:25+00:00
8401053,Tangela Merkel,6470,9277.12,Germany,2016-05-14 17:07:34+00:00
6843383,YoshiLover456,8724,8751.06,United States,2015-07-29 01:16:15+00:00
31927292,belvita,71190,5314.3,Australia,2022-11-08 05:20:07+00:00
18153252,z10a,812,12970.8,Austria,2020-08-18 20:38:03+00:00
28652709,goatballer,29364,6763.68,Vietnam,2022-02-06 05:35:51+00:00
11673059,DonnieGG,620,13461.3,Russian Federation,2018-02-03 10:10:30+00:00
16897434,Aranbo,12629,8160.26,South Korea,2020-04-29 21:09:10+00:00
16561695,KatFood,11844,8265.21,United States,2020-03-31 06:03:09+00:00
12640839,_HappyCloud_,4352,9965.02,Poland,2018-07-12 12:26:01+00:00
10852557,JayAreEee,8681,8761.31,Philippines,2017-09-16 01:41:57+00:00
9157301,syuq,2093,11229.9,Japan,2016-10-21 07:16:58+00:00
9507660,Dabo,4268,10003.9,Belgium,2017-01-02 00:16:56+00:00
9053619,DJ EBAN,1297,12130.7,Russian Federation,2016-09-27 18:20:43+00:00
12290117,chantat,1370,12025.0,Thailand,2018-05-18 13:36:47+00:00
14165370,Vasteri,1843,11465.5,Belarus,2019-03-26 17:04:19+00:00
11048151,apisedo,1406,11965.8,Finland,2017-10-23 09:42:23+00:00
17911347,Toshee,24415,7065.98,Vietnam,2020-07-30 13:07:36+00:00
1887616,Lexalia,561,13654.2,Argentina,2012-08-31 23:08:07+00:00
12329311,zerkala,1835,11472.1,United States,2018-05-24 21:53:33+00:00
11804019,Christiaaan,2425,10947.6,Germany,2018-02-24 19:55:53+00:00
9730570,olxovikov,11599,8296.61,Ukraine,2017-02-12 12:36:07+00:00
6420308,Light135,40292,6246.54,Russian Federation,2015-05-05 18:21:52+00:00
17720805,hayley,10235,8503.41,Australia,2020-07-14 06:18:02+00:00
12130373,Phan Dinh Tung,5645,9510.95,Vietnam,2018-04-21 12:44:15+00:00
5346261,bob,9702,8581.36,Finland,2014-12-11 15:31:51+00:00
10735807,aravlo,1162,12339.1,Spain,2017-08-26 16:01:54+00:00
4991273,Chheng,1938,11367.5,United States,2014-10-01 02:39:18+00:00
11393715,Kichou,1987,11308.3,Germany,2017-12-23 09:19:09+00:00
9921139,Ternafis,5537,9546.02,Kazakhstan,2017-03-19 13:58:37+00:00
11239094,ShuPLe,8316,8832.99,Russian Federation,2017-11-27 12:53:37+00:00
9436126,Cocoamallows,5545,9543.82,United States,2016-12-18 15:35:24+00:00
12578000,im a cute bunny,35516,6452.71,Indonesia,2018-07-02 01:34:59+00:00
8511882,_Silvian,4445,9922.65,Romania,2016-06-05 08:31:08+00:00
17454289,Oddloop enjoyer,2459,10926.3,Poland,2020-06-19 20:16:46+00:00
6995685,Margo,2412,10964.3,Spain,2015-08-27 01:31:26+00:00
24371637,Thornnn,307,14757.1,Bulgaria,2021-06-30 13:58:28+00:00
11945286,Kazemiya,10055,8530.02,United States,2018-03-20 19:42:20+00:00
14477332,RocketeerRover,10143,8517.19,United States,2019-05-15 11:23:00+00:00
12133744,Warpscon,535,13734.0,United States,2018-04-21 21:28:34+00:00
12301126,FD3S 13B-REW,7341,9048.7,Argentina,2018-05-20 00:40:17+00:00
14783137,Kriatix,6867,9164.92,Vietnam,2019-07-07 04:18:28+00:00
11234356,Meowzarte,60496,5578.79,Russian Federation,2017-11-26 13:52:25+00:00
2644828,t[-_-t],1195,12284.5,United States,2013-05-11 02:28:19+00:00
6338477,Shiki-Natsume,3396,10368.6,China,2015-04-18 14:07:10+00:00
15715264,lica75,13811,8013.43,China,2019-12-08 07:36:08+00:00
4722369,Lupa,10160,8514.63,United States,2014-07-30 19:26:20+00:00
8352298,CosmicWolf,3021,10569.0,Netherlands,2016-05-03 15:53:01+00:00
30466714,mengxin239,767762,1158.25,Hong Kong,2022-06-26 01:11:00+00:00
33041670,_Gino_,1388379,510.458,United States,2023-03-09 02:16:23+00:00
14227494,nyarvis,12166,8222.68,Switzerland,2019-04-06 18:50:17+00:00
4419502,8 ],89180,4940.58,Germany,2014-05-20 22:07:49+00:00
26796620,ver2ice,81529,5088.5,Russian Federation,2021-10-26 15:58:39+00:00
15554489,SuperCZ,3332,10406.2,Australia,2019-11-15 08:49:44+00:00
6916642,Maiaz,987,12585.2,South Korea,2015-08-12 03:32:20+00:00
9149213,Tikef,2352,11012.3,Slovakia,2016-10-19 17:41:21+00:00
3794345,Starious,2638,10800.8,South Korea,2013-12-28 16:09:13+00:00
13297978,skill_issue,1312,12114.9,Kazakhstan,2018-10-22 07:26:02+00:00
5724445,MrFuture,260,15052.2,Russian Federation,2015-01-22 19:04:46+00:00
30857390,ebecedeebede,578475,1584.03,Poland,2022-07-29 19:52:38+00:00
4917604,FRY,5997,9409.54,Indonesia,2014-09-12 10:16:01+00:00
16048250,CIash of Clans,1154,12352.8,Israel,2020-01-24 14:44:17+00:00
4473506,Kozakura-,31564,6646.25,Indonesia,2014-06-02 08:44:09+00:00
10029074,thanh792001,14492,7928.15,Vietnam,2017-04-10 03:04:06+00:00
14494895,tonaltwister,209,15514.1,Mexico,2019-05-18 02:29:37+00:00
14436159,kt09-,4059,10086.1,United States,2019-05-10 04:00:00+00:00
3471120,Kyupou,8563,8781.2,Kuwait,2013-10-22 00:51:23+00:00
18690280,raven_waffles,17976,7562.17,Hungary,2020-09-27 20:50:55+00:00
1294891,RABBIT1,17901,7571.06,China,2011-12-29 15:21:29+00:00
14798338,Anxel Lai,12502,8179.51,Hong Kong,2019-07-10 03:04:48+00:00
8692164,tung,13137,8094.88,Indonesia,2016-07-12 06:14:54+00:00
6571991,Arz3,2852,10678.8,Thailand,2015-06-06 13:54:04+00:00
3750999,Bipen,4415,9936.42,United States,2013-12-17 21:00:40+00:00
1429071,LolForest,1380,12004.4,United States,2012-02-28 00:14:00+00:00
7341081,Tikkanen,298,14800.8,Finland,2015-10-30 23:06:37+00:00
7302148,False Nine,5206,9649.25,South Korea,2015-10-24 08:03:19+00:00
4657504,Silent Rock,11540,8304.99,Taiwan,2014-07-15 01:21:54+00:00
18052873,Acillac,6562,9244.67,United States,2020-08-11 02:38:42+00:00
17949915,dados123,708,13227.0,Belarus,2020-08-02 18:07:18+00:00
14906561,Menya,32829,6581.68,Australia,2019-07-30 10:54:38+00:00
3753204,Lumina-,3444,10343.0,China,2013-12-18 11:52:48+00:00
17241883,ExiaXD,24502,7060.66,Canada,2020-05-31 21:24:45+00:00
9558549,moonpoint,1072,12472.4,United Kingdom,2017-01-10 22:10:59+00:00
6479192,SadnessTrain,4048,10089.7,Poland,2015-05-17 14:42:52+00:00
20043996,vexize,9945,8544.81,Indonesia,2020-12-26 14:36:00+00:00
12882466,Artsy,2155,11184.7,United States,2018-08-14 03:46:17+00:00
25306176,owoMaxx,5188,9654.3,United States,2021-08-13 00:37:34+00:00
10460148,-Mack-,1069,12478.4,Poland,2017-07-05 18:28:51+00:00
12769209,Johto,1120,12392.3,United States,2018-07-31 05:18:47+00:00
14255332,gwk,7791,8944.4,Albania,2019-04-11 14:44:48+00:00
7315668,Vertarix,4178,10037.9,United States,2015-10-26 02:55:18+00:00
3547290,Mitchi,2038,11279.0,France,2013-11-05 18:14:41+00:00
12016150,Merucy,1345,12053.5,Germany,2018-04-01 22:27:22+00:00
18373966,Okinari,1095,12438.2,Colombia,2020-09-04 09:10:34+00:00
10414827,SpidiMun,10162,8515.96,Russian Federation,2017-06-26 13:17:44+00:00
23528826,DinglingChen,70384,5331.89,Singapore,2021-05-20 00:16:35+00:00
1626983,Cryolien,16041,7754.48,Malaysia,2012-05-26 09:30:21+00:00
10525121,Whenimazombie,10554,8455.76,United States,2017-07-18 22:42:40+00:00
17050392,MikaMyPrincess,123453,4384.51,India,2020-05-14 06:13:08+00:00
10143086,hotcat190,5935,9426.5,Vietnam,2017-05-02 14:36:32+00:00
6263574,Hixia,7115,9098.37,Germany,2015-04-03 10:56:14+00:00
12350960,Xractiv,1244,12217.4,United States,2018-05-28 03:59:49+00:00
5411734,cerena,21522,7270.54,Indonesia,2014-12-24 03:29:13+00:00
5182623,Ontoryran,1703,11587.7,Russian Federation,2014-11-09 16:50:16+00:00
14264961,iisobeyan,1016,12542.8,Chile,2019-04-13 02:29:52+00:00
6311605,Meersu,2905,10642.3,Belgium,2015-04-12 08:55:46+00:00
18704162,Joon Yorigami,127432,4325.63,Philippines,2020-09-29 01:17:56+00:00
5405852,0e4ef622,12992,8113.62,United States,2014-12-23 01:34:46+00:00
2155578,Azer,1490,11831.7,Canada,2012-12-04 09:43:29+00:00
7624067,temporag,2085,11240.3,United States,2015-12-23 20:31:17+00:00
13645205,ChocLitxCake,1164,12336.4,Canada,2018-12-25 18:15:49+00:00
4934554,hlanden,1390,11987.9,Bulgaria,2014-09-15 20:57:44+00:00
8645257,Severa,4056,10087.3,United States,2016-07-02 05:43:04+00:00
1868745,moosepi,7759,8949.82,Singapore,2012-08-24 16:43:18+00:00
3360947,_WinRAWR,588,13579.7,United States,2013-09-30 00:41:34+00:00
6491728,Rimuru Tempest,21208,7296.14,South Korea,2015-05-20 15:32:17+00:00
8429128,-Karu,357,14463.7,Mexico,2016-05-20 02:49:58+00:00
1890143,-Trigger,4910,9749.61,Russian Federation,2012-09-01 18:21:18+00:00
9843825,Arav,862,12848.2,Canada,2017-03-05 16:34:13+00:00
29636074,-ktrihc 2,14799,7892.51,Peru,2022-04-15 15:01:55+00:00
12849730,Miinn_,3581,10284.3,Vietnam,2018-08-11 04:44:18+00:00
16620877,Zever,900,12769.8,Sweden,2020-04-05 16:11:36+00:00
7109269,Zoont,11461,8317.31,Indonesia,2015-09-19 08:36:17+00:00
3673083,Felrion,1281,12158.2,Sweden,2013-11-30 15:03:42+00:00
8065765,Haxwill,8461,8800.23,United States,2016-03-10 00:37:45+00:00
8218190,Japeachi Taho,28945,6786.4,Philippines,2016-04-08 08:48:30+00:00
6937470,kazamabc,41,18769.5,Spain,2015-08-16 02:05:32+00:00
12632867,Neinja,154,16148.4,United States,2018-07-11 03:31:54+00:00
10394538,kamaris1337,795,13027.1,Ukraine,2017-06-22 14:46:06+00:00
10831582,Ganyu1,3482,10324.5,Italy,2017-09-11 17:37:05+00:00
14283437,R2cubika,1616,11694.0,Russian Federation,2019-04-15 18:35:53+00:00
18693500,airiest,9309,8649.83,United States,2020-09-28 04:02:24+00:00
11847973,coolnuck210,2336,11031.2,United States,2018-03-04 05:52:50+00:00
12319251,zhigul,3885,10157.4,Russian Federation,2018-05-23 03:34:47+00:00
12195496,Zacatel,33264,6560.13,Switzerland,2018-05-01 20:24:37+00:00
7274010,Chiharu,1848,11457.2,Israel,2015-10-20 13:24:21+00:00
13968040,Torche5,20280,7369.02,Ukraine,2019-02-19 18:31:28+00:00
3223144,Vall,2139,11197.9,Lithuania,2013-09-01 12:50:08+00:00
18480113,euouae,99053,4763.8,Philippines,2020-09-12 03:32:41+00:00
20340480,Shameimaru,86330,4992.47,Sweden,2021-01-12 20:16:45+00:00
3787685,Siros,5795,9469.42,Mexico,2013-12-27 02:22:14+00:00
8362084,-Alone-,1286,12150.6,Brazil,2016-05-05 21:39:05+00:00
15995105,HowlPleb,1053,12490.7,Romania,2020-01-16 19:21:17+00:00
11470408,Farmist,2763,10727.4,Austria,2018-01-03 14:45:50+00:00
12476276,mrshmary,3711,10227.3,United States,2018-06-15 16:29:04+00:00
6194830,Shiny Froakie,12828,8134.68,Chile,2015-03-21 15:25:14+00:00
14578826,Kasuzu,4484,9907.12,Ukraine,2019-05-31 18:45:22+00:00
8945180,molneya,3049,10551.2,Australia,2016-09-03 04:06:09+00:00
7924600,Sil,1358,12037.5,Switzerland,2016-02-12 11:38:23+00:00
27839699,- Aria,119370,4444.14,Mexico,2021-12-21 19:21:20+00:00
8762031,Clovers,7625,8982.39,China,2016-07-27 11:02:22+00:00
3601553,2popte,49446,5911.52,United States,2013-11-16 03:54:24+00:00
12047944,yimi,2264,11094.8,Finland,2018-04-07 13:23:55+00:00
14475188,luxcks,1950,11354.8,Canada,2019-05-15 00:59:13+00:00
11293951,Abratexz,11190,8361.17,Thailand,2017-12-07 10:04:56+00:00
13281473,Antti,51091,5857.16,Finland,2018-10-19 15:36:57+00:00
2120824,dekay,29703,6742.94,Chile,2012-11-24 02:14:48+00:00
9248622,Logia_Fruit,1043,12501.9,United States,2016-11-09 04:42:11+00:00
6603740,Tibusanti,36769,6395.6,Colombia,2015-06-12 22:05:01+00:00
11151214,feizu,9477,8618.77,United States,2017-11-12 13:39:58+00:00
12010050,Novern,4924,9743.78,United States,2018-03-31 23:02:27+00:00
6895187,Suicune3,6524,9257.81,United States,2015-08-08 00:54:42+00:00
7839397,vita,2532,10875.9,China,2016-01-28 09:00:34+00:00
11266889,Koress,27038,6899.68,Poland,2017-12-02 14:55:40+00:00
3683323,Kosmonautas,4974,9724.23,Lithuania,2013-12-02 16:40:31+00:00
15939997,Arson1st,7058,9112.4,Türkiye,2020-01-08 15:36:13+00:00
13538530,Loreriv,20174,7377.03,Italy,2018-12-06 13:26:57+00:00
9125328,Zeezus,2535,10873.3,Denmark,2016-10-14 14:11:01+00:00
5334278,Retoree,7584,8996.56,Canada,2014-12-08 21:28:21+00:00
16705116,Xation,86004,4999.34,Malaysia,2020-04-12 17:05:22+00:00
15175276,_Eilphy,75431,5219.75,China,2019-09-13 05:32:46+00:00
3545323,bad boy,675,13306.2,Canada,2013-11-05 05:25:38+00:00
14455213,corb,15165,7852.82,United States,2019-05-12 07:19:23+00:00
4464845,Aimseky,4913,9746.43,China,2014-05-31 12:42:52+00:00
11726139,Bazuso,20856,7320.94,Germany,2018-02-11 15:40:06+00:00
20555396,modules,3464,10335.4,Malta,2021-01-23 19:52:29+00:00
7588992,TheTopaz,11171,8362.14,Australia,2015-12-18 02:12:05+00:00
10584713,Rumpowl,30830,6684.79,Spain,2017-07-30 13:17:19+00:00
7329095,SugoiNya,2761,10728.9,Argentina,2015-10-28 18:45:13+00:00
2040101,Greatscoot,463635,1961.48,United States,2012-11-01 00:44:40+00:00
17031854,BJIADOC,4615,9848.3,Russian Federation,2020-05-12 14:05:23+00:00
17383450,Plurneet,9649,8589.4,Russian Federation,2020-06-13 13:54:41+00:00
16130896,Megumin914,9483,8617.92,Taiwan,2020-02-05 15:45:03+00:00
22782807,Gorrino,810,12980.7,Dominican Republic,2021-04-18 19:38:11+00:00
7236907,MGM,1449,11890.2,Russian Federation,2015-10-16 14:07:51+00:00
9805089,Spandelier,1146,12360.7,United States,2017-02-26 10:17:20+00:00
7087699,ArchieA7,34947,6478.1,Indonesia,2015-09-14 09:16:23+00:00
14863660,kylie1,94855,4837.02,Canada,2019-07-22 01:14:29+00:00
8133880,_Fefe,351,14502.1,Chile,2016-03-22 20:01:12+00:00
24470395,qaur,12315,8202.61,Philippines,2021-07-05 13:05:49+00:00
12637617,FGChamp,341,14553.9,United Arab Emirates,2018-07-11 21:39:28+00:00
19884809,ajmosca,25091,7020.61,United States,2020-12-17 04:53:08+00:00
13370667,seraph,2884,10653.4,Taiwan,2018-11-05 00:25:17+00:00
11854343,shoyeu,1516,11801.8,Hong Kong,2018-03-05 09:03:23+00:00
579370,SKaiBlue,2534,10873.4,Taiwan,2010-11-21 17:49:09+00:00
6591577,MinerZeta,2926,10620.9,Italy,2015-06-10 13:21:09+00:00
22426664,rafz,97822,4784.58,Brazil,2021-04-04 20:34:19+00:00
13013147,BurgerKing,46445,6014.81,China,2018-09-01 12:00:14+00:00
4609026,balpo,2340,11023.1,South Korea,2014-07-03 15:46:12+00:00
7141372,Dip,2385,10994.9,United States,2015-09-25 20:54:02+00:00
11068425,gato hongo,7303,9056.64,Colombia,2017-10-27 18:09:10+00:00
11028698,sclapple,3215,10466.5,United States,2017-10-20 07:04:45+00:00
9419611,BoxTrox,6659,9223.1,Argentina,2016-12-15 02:53:07+00:00
11584075,2010d0LbAy0b_LT,716,13211.1,Lithuania,2018-01-20 14:52:15+00:00
8948585,InfinityJelly,5258,9634.09,Russian Federation,2016-09-03 18:22:57+00:00
16273433,Folf,22240,7216.51,Chile,2020-02-25 18:26:21+00:00
6367107,IStoleThePants,10805,8416.89,Canada,2015-04-25 02:03:26+00:00
18139230,Doener69,5218,9645.88,Germany,2020-08-17 19:30:13+00:00
7373182,[Winter],15640,7799.02,Malaysia,2015-11-06 12:51:40+00:00
12692183,-NoMercy,2010,11296.1,Brazil,2018-07-19 20:22:51+00:00
8901306,C-L,274,14945.0,Canada,2016-08-25 05:40:35+00:00
25811362,xen kai,25604,6986.04,Russian Federation,2021-09-10 17:11:15+00:00
8197861,bananabus3,12211,8215.08,Croatia,2016-04-03 20:00:45+00:00
14429830,Anderwear,7350,9047.37,Singapore,2019-05-09 05:11:59+00:00
3695504,MimiliaaMyMommy,5562,9538.27,Belgium,2013-12-05 20:30:41+00:00
20064153,MiniShaawn,44210,6096.59,France,2020-12-27 17:52:40+00:00
13795588,lelxdme,43725,6113.67,Hong Kong,2019-01-19 23:58:11+00:00
5366898,2003max,5945,9422.82,Russian Federation,2014-12-15 13:50:25+00:00
17075834,YuCie,1002,12555.8,United States,2020-05-16 16:08:30+00:00
17600100,Beertje,73573,5260.79,Netherlands,2020-07-03 10:39:45+00:00
2390581,funky enough,7175,9085.47,China,2013-02-22 08:09:39+00:00
11444694,Kuaikuai27,20244,7372.04,China,2017-12-30 15:30:29+00:00
7047218,-Risu-,4802,9785.46,United States,2015-09-06 04:45:38+00:00
6315784,Dylson,658,13355.9,Chile,2015-04-13 01:41:24+00:00
21692963,Xandar,3611,10270.0,Portugal,2021-03-10 09:54:27+00:00
4025457,McK,7142,9093.06,Switzerland,2014-02-16 08:58:06+00:00
19501020,Mula Hwaka,9772,8570.23,United Kingdom,2020-11-23 17:16:29+00:00
22185836,rxys,29569,6751.25,Kazakhstan,2021-03-27 16:29:04+00:00
7686708,DK_,5719,9490.48,Russian Federation,2016-01-03 11:19:31+00:00
7804244,Koteykaaa,10728,8429.52,Russian Federation,2016-01-22 11:40:31+00:00
7719207,Mini Gaunt,8296,8837.02,United States,2016-01-09 04:15:50+00:00
20871939,Ascania,49372,5914.13,Russian Federation,2021-02-06 17:48:50+00:00
6717559,ruruichi,6951,9139.23,Indonesia,2015-07-05 14:37:11+00:00
4165369,Mitatsh,9049,8692.79,United States,2014-03-20 23:05:33+00:00
7941423,chezbananas,1419,11938.3,United States,2016-02-15 07:46:30+00:00
